city,year,treat,batch,first_treat_year
株洲市,2014,0,0,0
株洲市,2015,0,0,0
株洲市,2016,0,0,0
株洲市,2017,0,0,0
株洲市,2018,0,0,0
株洲市,2019,0,0,0
株洲市,2020,0,0,0
株洲市,2021,0,0,0
株洲市,2022,0,0,0
株洲市,2023,0,0,0
桂林市,1990,0,0,0
桂林市,1991,0,0,0
桂林市,1992,0,0,0
桂林市,1993,0,0,0
桂林市,1994,0,0,0
桂林市,1995,0,0,0
桂林市,1996,0,0,0
桂林市,1997,0,0,0
桂林市,1998,0,0,0
桂林市,1999,0,0,0
桂林市,2000,0,0,0
桂林市,2001,0,0,0
桂林市,2002,0,0,0
桂林市,2003,0,0,0
桂林市,2004,0,0,0
桂林市,2005,0,0,0
桂林市,2006,0,0,0
桂林市,2007,0,0,0
桂林市,2008,0,0,0
桂林市,2009,0,0,0
桂林市,2010,0,0,0
桂林市,2011,0,0,0
桂林市,2012,0,0,0
桂林市,2013,0,0,0
桂林市,2014,0,0,0
桂林市,2015,0,0,0
桂林市,2016,0,0,0
桂林市,2017,0,0,0
桂林市,2018,0,0,0
桂林市,2019,0,0,0
桂林市,2020,0,0,0
桂林市,2021,0,0,0
桂林市,2022,0,0,0
桂林市,2023,0,0,0
梅州市,1990,0,0,0
梅州市,1991,0,0,0
梅州市,1992,0,0,0
梅州市,1993,0,0,0
梅州市,1994,0,0,0
梅州市,1995,0,0,0
梅州市,1996,0,0,0
梅州市,1997,0,0,0
梅州市,1998,0,0,0
梅州市,1999,0,0,0
梅州市,2000,0,0,0
梅州市,2001,0,0,0
梅州市,2002,0,0,0
梅州市,2003,0,0,0
梅州市,2004,0,0,0
梅州市,2005,0,0,0
梅州市,2006,0,0,0
梅州市,2007,0,0,0
梅州市,2008,0,0,0
梅州市,2009,0,0,0
梅州市,2010,0,0,0
梅州市,2011,0,0,0
梅州市,2012,0,0,0
梅州市,2013,0,0,0
梅州市,2014,0,0,0
梅州市,2015,0,0,0
梅州市,2016,0,0,0
梅州市,2017,0,0,0
梅州市,2018,0,0,0
梅州市,2019,0,0,0
梅州市,2020,0,0,0
梅州市,2021,0,0,0
梅州市,2022,0,0,0
梅州市,2023,0,0,0
梧州市,1990,0,0,0
梧州市,1991,0,0,0
梧州市,1992,0,0,0
梧州市,1993,0,0,0
梧州市,1994,0,0,0
梧州市,1995,0,0,0
梧州市,1996,0,0,0
梧州市,1997,0,0,0
梧州市,1998,0,0,0
梧州市,1999,0,0,0
梧州市,2000,0,0,0
梧州市,2001,0,0,0
梧州市,2002,0,0,0
梧州市,2003,0,0,0
梧州市,2004,0,0,0
梧州市,2005,0,0,0
梧州市,2006,0,0,0
梧州市,2007,0,0,0
梧州市,2008,0,0,0
梧州市,2009,0,0,0
梧州市,2010,0,0,0
梧州市,2011,0,0,0
梧州市,2012,0,0,0
梧州市,2013,0,0,0
梧州市,2014,0,0,0
梧州市,2015,0,0,0
梧州市,2016,0,0,0
梧州市,2017,0,0,0
梧州市,2018,0,0,0
梧州市,2019,0,0,0
梧州市,2020,0,0,0
梧州市,2021,0,0,0
梧州市,2022,0,0,0
梧州市,2023,0,0,0
榆林市,1990,0,0,0
榆林市,1991,0,0,0
榆林市,1992,0,0,0
榆林市,1993,0,0,0
榆林市,1994,0,0,0
榆林市,1995,0,0,0
榆林市,1996,0,0,0
榆林市,1997,0,0,0
榆林市,1998,0,0,0
榆林市,1999,0,0,0
榆林市,2000,0,0,0
榆林市,2001,0,0,0
榆林市,2002,0,0,0
榆林市,2003,0,0,0
榆林市,2004,0,0,0
榆林市,2005,0,0,0
榆林市,2006,0,0,0
榆林市,2007,0,0,0
榆林市,2008,0,0,0
榆林市,2009,0,0,0
榆林市,2010,0,0,0
榆林市,2011,0,0,0
榆林市,2012,0,0,0
榆林市,2013,0,0,0
榆林市,2014,0,0,0
榆林市,2015,0,0,0
榆林市,2016,0,0,0
榆林市,2017,0,0,0
榆林市,2018,0,0,0
榆林市,2019,0,0,0
榆林市,2020,0,0,0
榆林市,2021,0,0,0
榆林市,2022,0,0,0
榆林市,2023,0,0,0
武威市,1990,0,0,0
武威市,1991,0,0,0
武威市,1992,0,0,0
武威市,1993,0,0,0
武威市,1994,0,0,0
武威市,1995,0,0,0
武威市,1996,0,0,0
武威市,1997,0,0,0
武威市,1998,0,0,0
武威市,1999,0,0,0
武威市,2000,0,0,0
武威市,2001,0,0,0
武威市,2002,0,0,0
武威市,2003,0,0,0
武威市,2004,0,0,0
武威市,2005,0,0,0
武威市,2006,0,0,0
武威市,2007,0,0,0
武威市,2008,0,0,0
武威市,2009,0,0,0
武威市,2010,0,0,0
武威市,2011,0,0,0
武威市,2012,0,0,0
武威市,2013,0,0,0
武威市,2014,0,0,0
武威市,2015,0,0,0
武威市,2016,0,0,0
武威市,2017,0,0,0
武威市,2018,0,0,0
武威市,2019,0,0,0
武威市,2020,0,0,0
武威市,2021,0,0,0
武威市,2022,0,0,0
武威市,2023,0,0,0
武汉市,1990,0,1,2015
武汉市,1991,0,1,2015
武汉市,1992,0,1,2015
武汉市,1993,0,1,2015
武汉市,1994,0,1,2015
武汉市,1995,0,1,2015
武汉市,1996,0,1,2015
武汉市,1997,0,1,2015
武汉市,1998,0,1,2015
武汉市,1999,0,1,2015
武汉市,2000,0,1,2015
武汉市,2001,0,1,2015
武汉市,2002,0,1,2015
武汉市,2003,0,1,2015
武汉市,2004,0,1,2015
武汉市,2005,0,1,2015
武汉市,2006,0,1,2015
武汉市,2007,0,1,2015
武汉市,2008,0,1,2015
武汉市,2009,0,1,2015
武汉市,2010,0,1,2015
武汉市,2011,0,1,2015
武汉市,2012,0,1,2015
武汉市,2013,0,1,2015
武汉市,2014,0,1,2015
武汉市,2015,1,1,2015
武汉市,2016,1,1,2015
武汉市,2017,1,1,2015
武汉市,2018,1,1,2015
武汉市,2019,1,1,2015
武汉市,2020,1,1,2015
武汉市,2021,1,1,2015
武汉市,2022,1,1,2015
武汉市,2023,1,1,2015
毕节市,1990,0,0,0
毕节市,1991,0,0,0
毕节市,1992,0,0,0
毕节市,1993,0,0,0
毕节市,1994,0,0,0
毕节市,1995,0,0,0
毕节市,1996,0,0,0
毕节市,1997,0,0,0
毕节市,1998,0,0,0
毕节市,1999,0,0,0
毕节市,2000,0,0,0
毕节市,2001,0,0,0
毕节市,2002,0,0,0
毕节市,2003,0,0,0
毕节市,2004,0,0,0
毕节市,2005,0,0,0
毕节市,2006,0,0,0
毕节市,2007,0,0,0
毕节市,2008,0,0,0
毕节市,2009,0,0,0
毕节市,2010,0,0,0
毕节市,2011,0,0,0
毕节市,2012,0,0,0
毕节市,2013,0,0,0
毕节市,2014,0,0,0
毕节市,2015,0,0,0
毕节市,2016,0,0,0
毕节市,2017,0,0,0
毕节市,2018,0,0,0
毕节市,2019,0,0,0
毕节市,2020,0,0,0
毕节市,2021,0,0,0
毕节市,2022,0,0,0
毕节市,2023,0,0,0
永州市,1990,0,0,0
永州市,1991,0,0,0
永州市,1992,0,0,0
永州市,1993,0,0,0
永州市,1994,0,0,0
永州市,1995,0,0,0
永州市,1996,0,0,0
永州市,1997,0,0,0
永州市,1998,0,0,0
永州市,1999,0,0,0
永州市,2000,0,0,0
永州市,2001,0,0,0
永州市,2002,0,0,0
永州市,2003,0,0,0
永州市,2004,0,0,0
永州市,2005,0,0,0
永州市,2006,0,0,0
永州市,2007,0,0,0
永州市,2008,0,0,0
永州市,2009,0,0,0
永州市,2010,0,0,0
永州市,2011,0,0,0
永州市,2012,0,0,0
永州市,2013,0,0,0
永州市,2014,0,0,0
永州市,2015,0,0,0
永州市,2016,0,0,0
永州市,2017,0,0,0
永州市,2018,0,0,0
永州市,2019,0,0,0
永州市,2020,0,0,0
永州市,2021,0,0,0
永州市,2022,0,0,0
永州市,2023,0,0,0
汉中市,1990,0,0,0
汉中市,1991,0,0,0
汉中市,1992,0,0,0
汉中市,1993,0,0,0
汉中市,1994,0,0,0
汉中市,1995,0,0,0
汉中市,1996,0,0,0
汉中市,1997,0,0,0
汉中市,1998,0,0,0
汉中市,1999,0,0,0
汉中市,2000,0,0,0
汉中市,2001,0,0,0
汉中市,2002,0,0,0
汉中市,2003,0,0,0
汉中市,2004,0,0,0
汉中市,2005,0,0,0
汉中市,2006,0,0,0
汉中市,2007,0,0,0
汉中市,2008,0,0,0
汉中市,2009,0,0,0
汉中市,2010,0,0,0
汉中市,2011,0,0,0
汉中市,2012,0,0,0
汉中市,2013,0,0,0
汉中市,2014,0,0,0
汉中市,2015,0,0,0
汉中市,2016,0,0,0
汉中市,2017,0,0,0
汉中市,2018,0,0,0
汉中市,2019,0,0,0
汉中市,2020,0,0,0
汉中市,2021,0,0,0
汉中市,2022,0,0,0
汉中市,2023,0,0,0
汕头市,1990,0,0,0
汕头市,1991,0,0,0
汕头市,1992,0,0,0
汕头市,1993,0,0,0
汕头市,1994,0,0,0
汕头市,1995,0,0,0
汕头市,1996,0,0,0
汕头市,1997,0,0,0
汕头市,1998,0,0,0
汕头市,1999,0,0,0
汕头市,2000,0,0,0
汕头市,2001,0,0,0
汕头市,2002,0,0,0
汕头市,2003,0,0,0
汕头市,2004,0,0,0
汕头市,2005,0,0,0
汕头市,2006,0,0,0
汕头市,2007,0,0,0
汕头市,2008,0,0,0
汕头市,2009,0,0,0
汕头市,2010,0,0,0
汕头市,2011,0,0,0
汕头市,2012,0,0,0
汕头市,2013,0,0,0
汕头市,2014,0,0,0
汕头市,2015,0,0,0
汕头市,2016,0,0,0
汕头市,2017,0,0,0
汕头市,2018,0,0,0
汕头市,2019,0,0,0
汕头市,2020,0,0,0
汕头市,2021,0,0,0
汕头市,2022,0,0,0
汕头市,2023,0,0,0
汕尾市,1990,0,0,0
汕尾市,1991,0,0,0
汕尾市,1992,0,0,0
汕尾市,1993,0,0,0
汕尾市,1994,0,0,0
汕尾市,1995,0,0,0
汕尾市,1996,0,0,0
汕尾市,1997,0,0,0
汕尾市,1998,0,0,0
汕尾市,1999,0,0,0
汕尾市,2000,0,0,0
汕尾市,2001,0,0,0
汕尾市,2002,0,0,0
汕尾市,2003,0,0,0
汕尾市,2004,0,0,0
汕尾市,2005,0,0,0
汕尾市,2006,0,0,0
汕尾市,2007,0,0,0
汕尾市,2008,0,0,0
汕尾市,2009,0,0,0
汕尾市,2010,0,0,0
汕尾市,2011,0,0,0
汕尾市,2012,0,0,0
汕尾市,2013,0,0,0
汕尾市,2014,0,0,0
汕尾市,2015,0,0,0
汕尾市,2016,0,0,0
汕尾市,2017,0,0,0
汕尾市,2018,0,0,0
汕尾市,2019,0,0,0
汕尾市,2020,0,0,0
汕尾市,2021,0,0,0
汕尾市,2022,0,0,0
汕尾市,2023,0,0,0
江门市,1990,0,0,0
江门市,1991,0,0,0
江门市,1992,0,0,0
江门市,1993,0,0,0
江门市,1994,0,0,0
江门市,1995,0,0,0
江门市,1996,0,0,0
江门市,1997,0,0,0
江门市,1998,0,0,0
江门市,1999,0,0,0
江门市,2000,0,0,0
江门市,2001,0,0,0
江门市,2002,0,0,0
江门市,2003,0,0,0
江门市,2004,0,0,0
江门市,2005,0,0,0
江门市,2006,0,0,0
江门市,2007,0,0,0
江门市,2008,0,0,0
江门市,2009,0,0,0
江门市,2010,0,0,0
江门市,2011,0,0,0
江门市,2012,0,0,0
江门市,2013,0,0,0
江门市,2014,0,0,0
江门市,2015,0,0,0
江门市,2016,0,0,0
江门市,2017,0,0,0
江门市,2018,0,0,0
江门市,2019,0,0,0
江门市,2020,0,0,0
江门市,2021,0,0,0
江门市,2022,0,0,0
江门市,2023,0,0,0
池州市,1990,0,1,2015
池州市,1991,0,1,2015
池州市,1992,0,1,2015
池州市,1993,0,1,2015
池州市,1994,0,1,2015
池州市,1995,0,1,2015
池州市,1996,0,1,2015
池州市,1997,0,1,2015
池州市,1998,0,1,2015
池州市,1999,0,1,2015
池州市,2000,0,1,2015
池州市,2001,0,1,2015
池州市,2002,0,1,2015
池州市,2003,0,1,2015
池州市,2004,0,1,2015
池州市,2005,0,1,2015
池州市,2006,0,1,2015
池州市,2007,0,1,2015
池州市,2008,0,1,2015
池州市,2009,0,1,2015
池州市,2010,0,1,2015
池州市,2011,0,1,2015
池州市,2012,0,1,2015
池州市,2013,0,1,2015
池州市,2014,0,1,2015
池州市,2015,1,1,2015
池州市,2016,1,1,2015
池州市,2017,1,1,2015
池州市,2018,1,1,2015
池州市,2019,1,1,2015
池州市,2020,1,1,2015
池州市,2021,1,1,2015
池州市,2022,1,1,2015
池州市,2023,1,1,2015
沈阳市,1990,0,0,0
沈阳市,1991,0,0,0
沈阳市,1992,0,0,0
沈阳市,1993,0,0,0
沈阳市,1994,0,0,0
沈阳市,1995,0,0,0
沈阳市,1996,0,0,0
沈阳市,1997,0,0,0
沈阳市,1998,0,0,0
沈阳市,1999,0,0,0
沈阳市,2000,0,0,0
沈阳市,2001,0,0,0
沈阳市,2002,0,0,0
沈阳市,2003,0,0,0
沈阳市,2004,0,0,0
沈阳市,2005,0,0,0
沈阳市,2006,0,0,0
沈阳市,2007,0,0,0
沈阳市,2008,0,0,0
沈阳市,2009,0,0,0
沈阳市,2010,0,0,0
沈阳市,2011,0,0,0
沈阳市,2012,0,0,0
沈阳市,2013,0,0,0
沈阳市,2014,0,0,0
沈阳市,2015,0,0,0
沈阳市,2016,0,0,0
沈阳市,2017,0,0,0
沈阳市,2018,0,0,0
沈阳市,2019,0,0,0
沈阳市,2020,0,0,0
沈阳市,2021,0,0,0
沈阳市,2022,0,0,0
沈阳市,2023,0,0,0
沧州市,1990,0,0,0
沧州市,1991,0,0,0
沧州市,1992,0,0,0
沧州市,1993,0,0,0
沧州市,1994,0,0,0
沧州市,1995,0,0,0
沧州市,1996,0,0,0
沧州市,1997,0,0,0
沧州市,1998,0,0,0
沧州市,1999,0,0,0
沧州市,2000,0,0,0
沧州市,2001,0,0,0
沧州市,2002,0,0,0
沧州市,2003,0,0,0
沧州市,2004,0,0,0
沧州市,2005,0,0,0
沧州市,2006,0,0,0
沧州市,2007,0,0,0
沧州市,2008,0,0,0
沧州市,2009,0,0,0
沧州市,2010,0,0,0
沧州市,2011,0,0,0
沧州市,2012,0,0,0
沧州市,2013,0,0,0
沧州市,2014,0,0,0
沧州市,2015,0,0,0
沧州市,2016,0,0,0
沧州市,2017,0,0,0
沧州市,2018,0,0,0
沧州市,2019,0,0,0
沧州市,2020,0,0,0
沧州市,2021,0,0,0
沧州市,2022,0,0,0
沧州市,2023,0,0,0
河池市,1990,0,0,0
河池市,1991,0,0,0
河池市,1992,0,0,0
河池市,1993,0,0,0
河池市,1994,0,0,0
河池市,1995,0,0,0
河池市,1996,0,0,0
河池市,1997,0,0,0
河池市,1998,0,0,0
河池市,1999,0,0,0
河池市,2000,0,0,0
河池市,2001,0,0,0
河池市,2002,0,0,0
河池市,2003,0,0,0
河池市,2004,0,0,0
河池市,2005,0,0,0
河池市,2006,0,0,0
河池市,2007,0,0,0
河池市,2008,0,0,0
河池市,2009,0,0,0
河池市,2010,0,0,0
河池市,2011,0,0,0
河池市,2012,0,0,0
河池市,2013,0,0,0
河池市,2014,0,0,0
河池市,2015,0,0,0
河池市,2016,0,0,0
河池市,2017,0,0,0
河池市,2018,0,0,0
河池市,2019,0,0,0
河池市,2020,0,0,0
河池市,2021,0,0,0
河池市,2022,0,0,0
河池市,2023,0,0,0
河源市,1990,0,0,0
河源市,1991,0,0,0
河源市,1992,0,0,0
河源市,1993,0,0,0
河源市,1994,0,0,0
河源市,1995,0,0,0
河源市,1996,0,0,0
河源市,1997,0,0,0
河源市,1998,0,0,0
河源市,1999,0,0,0
河源市,2000,0,0,0
河源市,2001,0,0,0
河源市,2002,0,0,0
河源市,2003,0,0,0
河源市,2004,0,0,0
河源市,2005,0,0,0
河源市,2006,0,0,0
河源市,2007,0,0,0
河源市,2008,0,0,0
河源市,2009,0,0,0
河源市,2010,0,0,0
河源市,2011,0,0,0
河源市,2012,0,0,0
河源市,2013,0,0,0
河源市,2014,0,0,0
河源市,2015,0,0,0
河源市,2016,0,0,0
河源市,2017,0,0,0
河源市,2018,0,0,0
河源市,2019,0,0,0
河源市,2020,0,0,0
河源市,2021,0,0,0
河源市,2022,0,0,0
河源市,2023,0,0,0
泉州市,1990,0,0,0
泉州市,1991,0,0,0
泉州市,1992,0,0,0
泉州市,1993,0,0,0
泉州市,1994,0,0,0
泉州市,1995,0,0,0
泉州市,1996,0,0,0
泉州市,1997,0,0,0
泉州市,1998,0,0,0
泉州市,1999,0,0,0
泉州市,2000,0,0,0
泉州市,2001,0,0,0
泉州市,2002,0,0,0
泉州市,2003,0,0,0
泉州市,2004,0,0,0
泉州市,2005,0,0,0
泉州市,2006,0,0,0
泉州市,2007,0,0,0
泉州市,2008,0,0,0
泉州市,2009,0,0,0
泉州市,2010,0,0,0
泉州市,2011,0,0,0
泉州市,2012,0,0,0
泉州市,2013,0,0,0
泉州市,2014,0,0,0
泉州市,2015,0,0,0
泉州市,2016,0,0,0
泉州市,2017,0,0,0
泉州市,2018,0,0,0
泉州市,2019,0,0,0
泉州市,2020,0,0,0
泉州市,2021,0,0,0
泉州市,2022,0,0,0
泉州市,2023,0,0,0
泰安市,1990,0,0,0
泰安市,1991,0,0,0
泰安市,1992,0,0,0
泰安市,1993,0,0,0
泰安市,1994,0,0,0
泰安市,1995,0,0,0
泰安市,1996,0,0,0
泰安市,1997,0,0,0
泰安市,1998,0,0,0
泰安市,1999,0,0,0
泰安市,2000,0,0,0
泰安市,2001,0,0,0
泰安市,2002,0,0,0
泰安市,2003,0,0,0
泰安市,2004,0,0,0
泰安市,2005,0,0,0
泰安市,2006,0,0,0
泰安市,2007,0,0,0
泰安市,2008,0,0,0
泰安市,2009,0,0,0
泰安市,2010,0,0,0
泰安市,2011,0,0,0
泰安市,2012,0,0,0
泰安市,2013,0,0,0
泰安市,2014,0,0,0
泰安市,2015,0,0,0
泰安市,2016,0,0,0
泰安市,2017,0,0,0
泰安市,2018,0,0,0
泰安市,2019,0,0,0
泰安市,2020,0,0,0
泰安市,2021,0,0,0
泰安市,2022,0,0,0
泰安市,2023,0,0,0
泰州市,1990,0,0,0
泰州市,1991,0,0,0
泰州市,1992,0,0,0
泰州市,1993,0,0,0
泰州市,1994,0,0,0
泰州市,1995,0,0,0
泰州市,1996,0,0,0
泰州市,1997,0,0,0
泰州市,1998,0,0,0
泰州市,1999,0,0,0
泰州市,2000,0,0,0
泰州市,2001,0,0,0
泰州市,2002,0,0,0
泰州市,2003,0,0,0
泰州市,2004,0,0,0
泰州市,2005,0,0,0
泰州市,2006,0,0,0
泰州市,2007,0,0,0
泰州市,2008,0,0,0
泰州市,2009,0,0,0
泰州市,2010,0,0,0
泰州市,2011,0,0,0
泰州市,2012,0,0,0
泰州市,2013,0,0,0
泰州市,2014,0,0,0
泰州市,2015,0,0,0
泰州市,2016,0,0,0
泰州市,2017,0,0,0
泰州市,2018,0,0,0
泰州市,2019,0,0,0
泰州市,2020,0,0,0
泰州市,2021,0,0,0
泰州市,2022,0,0,0
泰州市,2023,0,0,0
泸州市,1990,0,0,0
泸州市,1991,0,0,0
泸州市,1992,0,0,0
泸州市,1993,0,0,0
泸州市,1994,0,0,0
泸州市,1995,0,0,0
泸州市,1996,0,0,0
泸州市,1997,0,0,0
泸州市,1998,0,0,0
泸州市,1999,0,0,0
泸州市,2000,0,0,0
泸州市,2001,0,0,0
泸州市,2002,0,0,0
泸州市,2003,0,0,0
泸州市,2004,0,0,0
泸州市,2005,0,0,0
泸州市,2006,0,0,0
泸州市,2007,0,0,0
泸州市,2008,0,0,0
泸州市,2009,0,0,0
泸州市,2010,0,0,0
泸州市,2011,0,0,0
泸州市,2012,0,0,0
泸州市,2013,0,0,0
泸州市,2014,0,0,0
泸州市,2015,0,0,0
泸州市,2016,0,0,0
泸州市,2017,0,0,0
泸州市,2018,0,0,0
泸州市,2019,0,0,0
泸州市,2020,0,0,0
泸州市,2021,0,0,0
泸州市,2022,0,0,0
泸州市,2023,0,0,0
洛阳市,1990,0,0,0
洛阳市,1991,0,0,0
洛阳市,1992,0,0,0
洛阳市,1993,0,0,0
洛阳市,1994,0,0,0
洛阳市,1995,0,0,0
洛阳市,1996,0,0,0
洛阳市,1997,0,0,0
洛阳市,1998,0,0,0
洛阳市,1999,0,0,0
洛阳市,2000,0,0,0
洛阳市,2001,0,0,0
洛阳市,2002,0,0,0
洛阳市,2003,0,0,0
洛阳市,2004,0,0,0
洛阳市,2005,0,0,0
洛阳市,2006,0,0,0
洛阳市,2007,0,0,0
洛阳市,2008,0,0,0
洛阳市,2009,0,0,0
洛阳市,2010,0,0,0
洛阳市,2011,0,0,0
洛阳市,2012,0,0,0
洛阳市,2013,0,0,0
洛阳市,2014,0,0,0
洛阳市,2015,0,0,0
洛阳市,2016,0,0,0
洛阳市,2017,0,0,0
洛阳市,2018,0,0,0
洛阳市,2019,0,0,0
洛阳市,2020,0,0,0
洛阳市,2021,0,0,0
洛阳市,2022,0,0,0
洛阳市,2023,0,0,0
济南市,1990,0,1,2015
济南市,1991,0,1,2015
济南市,1992,0,1,2015
济南市,1993,0,1,2015
济南市,1994,0,1,2015
济南市,1995,0,1,2015
济南市,1996,0,1,2015
济南市,1997,0,1,2015
济南市,1998,0,1,2015
济南市,1999,0,1,2015
济南市,2000,0,1,2015
济南市,2001,0,1,2015
济南市,2002,0,1,2015
济南市,2003,0,1,2015
济南市,2004,0,1,2015
济南市,2005,0,1,2015
济南市,2006,0,1,2015
济南市,2007,0,1,2015
济南市,2008,0,1,2015
济南市,2009,0,1,2015
济南市,2010,0,1,2015
济南市,2011,0,1,2015
济南市,2012,0,1,2015
济南市,2013,0,1,2015
济南市,2014,0,1,2015
济南市,2015,1,1,2015
济南市,2016,1,1,2015
济南市,2017,1,1,2015
济南市,2018,1,1,2015
济南市,2019,1,1,2015
济南市,2020,1,1,2015
济南市,2021,1,1,2015
济南市,2022,1,1,2015
济南市,2023,1,1,2015
济宁市,1990,0,0,0
济宁市,1991,0,0,0
济宁市,1992,0,0,0
济宁市,1993,0,0,0
济宁市,1994,0,0,0
济宁市,1995,0,0,0
济宁市,1996,0,0,0
济宁市,1997,0,0,0
济宁市,1998,0,0,0
济宁市,1999,0,0,0
济宁市,2000,0,0,0
济宁市,2001,0,0,0
济宁市,2002,0,0,0
济宁市,2003,0,0,0
济宁市,2004,0,0,0
济宁市,2005,0,0,0
济宁市,2006,0,0,0
济宁市,2007,0,0,0
济宁市,2008,0,0,0
济宁市,2009,0,0,0
济宁市,2010,0,0,0
济宁市,2011,0,0,0
济宁市,2012,0,0,0
济宁市,2013,0,0,0
济宁市,2014,0,0,0
济宁市,2015,0,0,0
济宁市,2016,0,0,0
济宁市,2017,0,0,0
济宁市,2018,0,0,0
济宁市,2019,0,0,0
济宁市,2020,0,0,0
济宁市,2021,0,0,0
济宁市,2022,0,0,0
济宁市,2023,0,0,0
海东市,1990,0,0,0
海东市,1991,0,0,0
海东市,1992,0,0,0
海东市,1993,0,0,0
海东市,1994,0,0,0
海东市,1995,0,0,0
海东市,1996,0,0,0
海东市,1997,0,0,0
海东市,1998,0,0,0
海东市,1999,0,0,0
海东市,2000,0,0,0
海东市,2001,0,0,0
海东市,2002,0,0,0
海东市,2003,0,0,0
海东市,2004,0,0,0
海东市,2005,0,0,0
海东市,2006,0,0,0
海东市,2007,0,0,0
海东市,2008,0,0,0
海东市,2009,0,0,0
海东市,2010,0,0,0
海东市,2011,0,0,0
海东市,2012,0,0,0
海东市,2013,0,0,0
海东市,2014,0,0,0
海东市,2015,0,0,0
海东市,2016,0,0,0
海东市,2017,0,0,0
海东市,2018,0,0,0
海东市,2019,0,0,0
海东市,2020,0,0,0
海东市,2021,0,0,0
海东市,2022,0,0,0
海东市,2023,0,0,0
海南藏族自治州,1990,0,0,0
海南藏族自治州,1991,0,0,0
海南藏族自治州,1992,0,0,0
海南藏族自治州,1993,0,0,0
海南藏族自治州,1994,0,0,0
海南藏族自治州,1995,0,0,0
海南藏族自治州,1996,0,0,0
海南藏族自治州,1997,0,0,0
海南藏族自治州,1998,0,0,0
海南藏族自治州,1999,0,0,0
海南藏族自治州,2000,0,0,0
海南藏族自治州,2001,0,0,0
海南藏族自治州,2002,0,0,0
海南藏族自治州,2003,0,0,0
海南藏族自治州,2004,0,0,0
海南藏族自治州,2005,0,0,0
海南藏族自治州,2006,0,0,0
海南藏族自治州,2007,0,0,0
海南藏族自治州,2008,0,0,0
海南藏族自治州,2009,0,0,0
海南藏族自治州,2010,0,0,0
海南藏族自治州,2011,0,0,0
海南藏族自治州,2012,0,0,0
海南藏族自治州,2013,0,0,0
海南藏族自治州,2014,0,0,0
海南藏族自治州,2015,0,0,0
海南藏族自治州,2016,0,0,0
海南藏族自治州,2017,0,0,0
海南藏族自治州,2018,0,0,0
海南藏族自治州,2019,0,0,0
海南藏族自治州,2020,0,0,0
海南藏族自治州,2021,0,0,0
海南藏族自治州,2022,0,0,0
海南藏族自治州,2023,0,0,0
海口市,1990,0,0,0
海口市,1991,0,0,0
海口市,1992,0,0,0
海口市,1993,0,0,0
海口市,1994,0,0,0
海口市,1995,0,0,0
海口市,1996,0,0,0
海口市,1997,0,0,0
海口市,1998,0,0,0
海口市,1999,0,0,0
海口市,2000,0,0,0
海口市,2001,0,0,0
海口市,2002,0,0,0
海口市,2003,0,0,0
海口市,2004,0,0,0
海口市,2005,0,0,0
海口市,2006,0,0,0
海口市,2007,0,0,0
海口市,2008,0,0,0
海口市,2009,0,0,0
海口市,2010,0,0,0
海口市,2011,0,0,0
海口市,2012,0,0,0
海口市,2013,0,0,0
海口市,2014,0,0,0
海口市,2015,0,0,0
海口市,2016,0,0,0
海口市,2017,0,0,0
海口市,2018,0,0,0
海口市,2019,0,0,0
海口市,2020,0,0,0
海口市,2021,0,0,0
海口市,2022,0,0,0
海口市,2023,0,0,0
淄博市,1990,0,0,0
淄博市,1991,0,0,0
淄博市,1992,0,0,0
淄博市,1993,0,0,0
淄博市,1994,0,0,0
淄博市,1995,0,0,0
淄博市,1996,0,0,0
淄博市,1997,0,0,0
淄博市,1998,0,0,0
淄博市,1999,0,0,0
淄博市,2000,0,0,0
淄博市,2001,0,0,0
淄博市,2002,0,0,0
淄博市,2003,0,0,0
淄博市,2004,0,0,0
淄博市,2005,0,0,0
淄博市,2006,0,0,0
淄博市,2007,0,0,0
淄博市,2008,0,0,0
淄博市,2009,0,0,0
淄博市,2010,0,0,0
淄博市,2011,0,0,0
淄博市,2012,0,0,0
淄博市,2013,0,0,0
淄博市,2014,0,0,0
淄博市,2015,0,0,0
淄博市,2016,0,0,0
淄博市,2017,0,0,0
淄博市,2018,0,0,0
淄博市,2019,0,0,0
淄博市,2020,0,0,0
淄博市,2021,0,0,0
淄博市,2022,0,0,0
淄博市,2023,0,0,0
淮北市,1990,0,0,0
淮北市,1991,0,0,0
淮北市,1992,0,0,0
淮北市,1993,0,0,0
淮北市,1994,0,0,0
淮北市,1995,0,0,0
淮北市,1996,0,0,0
淮北市,1997,0,0,0
淮北市,1998,0,0,0
淮北市,1999,0,0,0
淮北市,2000,0,0,0
淮北市,2001,0,0,0
淮北市,2002,0,0,0
淮北市,2003,0,0,0
淮北市,2004,0,0,0
淮北市,2005,0,0,0
淮北市,2006,0,0,0
淮北市,2007,0,0,0
淮北市,2008,0,0,0
淮北市,2009,0,0,0
淮北市,2010,0,0,0
淮北市,2011,0,0,0
淮北市,2012,0,0,0
淮北市,2013,0,0,0
淮北市,2014,0,0,0
淮北市,2015,0,0,0
淮北市,2016,0,0,0
淮北市,2017,0,0,0
淮北市,2018,0,0,0
淮北市,2019,0,0,0
淮北市,2020,0,0,0
淮北市,2021,0,0,0
淮北市,2022,0,0,0
淮北市,2023,0,0,0
